created_at	text	STANCE CONCORDATA		
Sat Mar 20 09:38:53 +0000 2021	@claudio_2022 Ho aprezzato della conferenza stampa di #Draghi Mes: “Con questi tassi di interesse non è detto che convenga e poi serve per la sanità, oggi è inutile”. “Sui vaccini se l’Europa farà, bene, altrimenti si va da soli.	4		
Fri Apr 16 21:20:26 +0000 2021	"Ahimè, la nostra cattiva figura.
Bari padiglioni della Fiera del Levante #propagadalive
#vaccini"	5		
Thu Apr 01 11:51:44 +0000 2021	@manuelcatt @piolapiola74 Ma se hanno detto (GLISCIENZIATI) che i vaccinati infettano ugualmente.... che si vaccinano a fare?	3		
Sun Mar 21 10:26:01 +0000 2021	Covid. Al via due studi dell’Iss per il monitoraggio immunologico post vaccinazione in Italia https://t.co/nqrDMSsMM3	4		
Thu Jun 10 16:17:03 +0000 2021	"Dico la verità: sono sempre stata pro vaccinazione ma ora che si sta avvicinando il mio turno e che continuo a leggere tutti i problemi seri a giovani donne (un'altra ragazza è morta!) mi sto letteralmente, scusate il francesismo, cagando sotto.

#AstraZeneca #VaccinoAntiCovid"	2		
Sat Jul 17 11:01:21 +0000 2021	@pbecchi Basta guardare i dati UK la delta non è per nulla la più letale,Alpha e beta la surclassano,la beta ha solo percentuale decessi maggiore nel campione tra i vaccinati,ma nel computo generale tra letalità più bassa.🤦	4		
Tue Sep 07 14:30:56 +0000 2021	@carbo_marco79 Si ma la prevalenza tra non vaccinati 80enni è passata da quasi 600 a 200...dovrebbe essere triplicata questa popolazione, impossibile	4		
Tue Mar 02 19:22:34 +0000 2021	@PaoloRonk Ma guarda..io mi fido ciecamente dell'operato dell'esercito, difatti ho scritto che approvo la nomina militare per i vaccini. Non amo i militari significa che non amo la vita militare..e non credo sia un offesa	4		
Mon May 17 09:20:11 +0000 2021	Un grande lavoro di racconto giornalistico come sempre @saracesto  #agorarai	6		
Sat Jul 17 16:11:24 +0000 2021	Grande Borghi. Leggete tutto il thread.	6		
Mon May 24 20:06:54 +0000 2021	Tra di noi ci sono moltissimi concittadini che sono nati in altri paesi e hanno bisogno di aiuto per prenotare il #vaccino. Molti non chiedono per pudore. Solo oggi ne ho prenotati tre per persone che conoscevo. Talvolta la cosa più scontata per noi non lo è per gli altri.	1		
Mon Jul 19 22:40:56 +0000 2021	Seguivo un noto personaggio della community trash italiana ma ho visto pubblicate un sacco di cazzate e speculazioni sui vaccini da questa persona, quindi l’unfollow è stato automatico e senza alcuna pietà	1		
Thu Jul 15 11:55:18 +0000 2021	@Melissa19926591 Quindi, se sei no vax te ne stai ben lontana da me	1		
Thu Sep 02 09:06:10 +0000 2021	Fra le simpatiche terapie domiciliari che ultimamente vantano i no-vax spicca l'uso dell'ivermectina un antiparassitario per Cavalli e Vacche. Se posso permettermi, vi consiglio Frontline, cosi terrete lontani oltre al Covid-19 anche pulci, zecche e pidocchi masticatori. 😬😉 https://t.co/YDcbWJgnjo	1		
Fri Aug 20 14:11:43 +0000 2021	@sabbiamare01 @mromani75 @GiovyDean @Cartabellotta Eh no. Se anche volessimo considerare le varianti, finora 5 di quelle che hanno raggiunto diffusione mondiale, non hanno un profilo immunologico diverso (tanto che i vaccini funzionano). E al momento zero, nessuna variante, il mondo era completamente vergine riguardo al virus.	1		
Thu Jun 03 21:29:01 +0000 2021	@RegioneER È impossibile prenotarsi, dopo un giorno intero di tentativi ho rinunciato, a questo punto uno che vorrebbe il vaccino cosa deve fare? Ci fosse almeno a pagamento.	1		
Sun Feb 28 20:33:12 +0000 2021	Ora che l'ha detto Barbarella siamo sicuri che i vaccini arriveranno #LiveNoneLadUrso	5		
Thu Apr 29 22:09:00 +0000 2021	@LegaSalvini Spero che facciate i complimenti anche alla regione Lazio dato che ha gestito le vaccinazioni meglio di tutti .... diciamo un bravo a Zingaretti	1		
Wed Aug 25 14:53:35 +0000 2021	@Max_Mi_ @diegoebasta5 Sarà colpa dei vaccini … 🤪🤪🤪	1		
Tue Mar 23 15:31:36 +0000 2021	Ultim’ora/ Bertolaso promette: “Entro l’11 aprile tutti gli over 80 lombardi vaccinati” | Sesto Notizie https://t.co/DlHDsxuW99	4		
Mon Apr 12 17:06:21 +0000 2021	@TweetGino #De Luca si è vaccinato per vincere i timori delle persone. Lo ha fatto sotto i riflettori. Se voleva fare il furbo lo avrebbe fatto di nascosto. Se fosse stato in Lombardia, i lombardi e tutti noi non avremmo assistito a questo schifo di amministratori incapaci ed inetti.	1		
Sun Jul 04 08:52:03 +0000 2021	"@CarloCalenda @Europarl_IT @ladyonorato @DavidSassoli Gentile Sig. #Calenda, spiace vedere che pur di farsi pubblicità lei sia disposto a scendere a così bassi livelli. Non può non capire che la frase ""Il vaccino rende liberi"" è DAVVERO infelice. Protesti contro coloro che la utilizzano, non contro chi ne fa notare l'inadeguatezza."	4		
Tue Feb 02 05:41:08 +0000 2021	"@SkyTG24 Con 2 dosi cad. significa 1milione di persone vaccinate in 1mese abbondante. 
Dai, che tra 60 mesi (5 anni) avremo finito 🥴🥺🤕🤪☠️"	4		
Wed Jul 21 05:15:17 +0000 2021	“I vaccini vanno ritirati! Abbiamo scoperto che mancano presupposti per metterli in commercio” ▷ Avv. Holzeisen https://t.co/BkoDwpRrja via @RadioRadioWeb	3		
Fri Jul 23 18:26:18 +0000 2021	@mircoDmirco Caro don, i vaccini servono tantissimo, proteggono indirettamente anche gli altri limitando la diffusione del virus. E meno circola meno muta. Don un peccato contro la ragione è un peccato grave! Lo dico da medico Cattolico.	1		
Sun Mar 07 12:24:28 +0000 2021	vaccinatevi il cervello con una doppia dose di intelligenza, umanità e rispetto dei diritti umani .il vero virus è l'ignoranza ,non sapete dove state andando, amate il dio denaro siete senza anima . medici? NO SIETE BOIA	6		
Tue Aug 31 01:11:32 +0000 2021	0,5% vaccinati media per tutta l'Africa, 15-20% media Europa dell'Est. Perche' temete l'immigrazione? Moriranno tutti, no?	4		
Thu Jul 01 17:37:19 +0000 2021	"@sdeangelis56 io mi sono vaccinato 2 volte, per proteggere mia moglie che ha malattia autoimmune e non può vaccinarsi.
Poi vedremo a ottobre..."	1		
Mon May 17 18:43:27 +0000 2021	Ma sugli alieni sarà efficace il vaccino 😰😰??	5		
Fri Mar 12 12:58:45 +0000 2021	"@doluccia16 E se questi vaccini non fossero sufficienti in futuro (viste le varianti) ??? Ci aggiungiamo ulteriori altri vaccini ??
MA PER PIACEREEEEEE..........!!"	3		
Sun May 30 19:27:53 +0000 2021	@ZumZumPapa @25O319 Ma tu sei un novax a prescindere o solo un novax nato post Covid? E per te il problema sono i microchip inseriti, o altro?	1		
Wed Jun 02 20:08:03 +0000 2021	«Sono un ragazzo vaccinato», Jovanotti gioisce su Facebook https://t.co/nyW05vOPpg	1		
Thu Jul 22 07:41:59 +0000 2021	"@Gianniandrea @C90Linda Di nuovo una notizia falsata. ""I vaccinati possono trasmettere il virus"" è diverso da ""vaccinati e non trasmettono il virus in ugual misura""."	1		
Tue Mar 09 15:46:59 +0000 2021	Il vaccino lo farei a loro! Veramente è non per finta! 👎👎👎	3		
Tue Sep 07 18:03:56 +0000 2021	"@CarloCalenda Sei poco avveduto!
poiché potrebbe verificarsi che un    no-vax non abbia i soldi per farlo il tampone e che suo malgrado voglia farlo per evitare di uscire in caso di positività…"	4		
Tue Apr 13 12:50:19 +0000 2021	Coronavirus, a Matera continuano le vaccinazioni senza prenotazione https://t.co/gqGbYlh64G	4		
Wed Apr 07 23:12:48 +0000 2021	Is ki il programi di vacunaxion is malito	6		
Sun Jul 25 15:06:17 +0000 2021	@giuliocolecchia @GiorgiaMeloni Questo lo potremo dire con sicurezza in autunno,nessuno in questo momento mi sta garantendo che il vaccino funziona,i dati dell'anno scorso in questo periodo non sono tanto diversi	3		
Wed Jul 21 11:59:39 +0000 2021	@casto_lorenzo @CarloCalenda Mi ha chiarito maggiormente che non sono d’accordo. Oltre ad aver fatto altri paragoni fuori contesto (Monaco anni ‘20) è poco felici, con un linguaggio che non si addice alla sua carica, ha fatto un sacco di disinformazione sui vaccini. https://t.co/eLRZCjwtwe	1		
Fri Jul 23 14:42:11 +0000 2021	@pppea_ Quindi vi vai tu a smentire fior di virologi che hanno affermato che le varianti nascono dai vaccini.	3		
Sat Jul 10 01:43:27 +0000 2021	@Chiapini_ Hello Chiapini_,vaccin 👍🏻👍🏻	6		
Tue May 18 07:48:49 +0000 2021	"STUDIO SCIENTIFICO VACCINI COVID-19
.. forte risposta immunitaria infiammatoria, compresi polmoni e fegato ..
.
.. affaticamento, mal di testa, brividi, dolori muscolari, febbre e dolori articolari ..
.
.. intense reazioni infiammatorie e trombotiche ..
https://t.co/l3ywEL0QbN"	3		
Thu Jun 10 17:20:34 +0000 2021	Ma i vip/politici lo sanno che possono fare il vaccino anche senza darci la prova con i selfie? Viviamo benissimo anche senza.	4		
Sun Jul 18 22:51:08 +0000 2021	@mariannaaprile I novax. Si ha ragione.	5		
Thu Sep 02 22:40:18 +0000 2021	@cris_cersei I tre grandi paesi in forte crisi  di leadership politica,  Usa, Italia e Francia , sono quelli con feroce controllo e persistente allarme sanitario. Valido strumento  paradigmatico , vaccino  o pass, per limitare e condizionare le libertà dei cittadini ed inibire cambi di rotta.	3		
Thu May 27 07:25:32 +0000 2021	"👉 Per raggiungere la vaccinazione globale da #Covid19 è stata sollecitata la deroga alle norme sulla proprietà intellettuale previste dell’Accordo di Marrakesh
#WoltersKluwerItalia #Coronavirus #Vaccini 
https://t.co/QAhkwKsD0A"	4		
Mon May 24 19:03:09 +0000 2021	@gwap_queen00 || Vaccine?	6		
Sat Jun 05 16:08:27 +0000 2021	"@Claudia_CIau @SasaB84 Articolo fuorviante. Il vaccino funziona riducendo la probabilitá di contagio e le forme piú gravi della malattia ANCHE DOPO LA PRIMA DOSE, infatti i nuovi contagi in GB sono per lo più presso i giovani, che sono la parte di popolazione meno vaccinata
https://t.co/0l4wRmsbhe https://t.co/ZTENFHaxCn"	1		
Wed May 05 11:33:24 +0000 2021	@_cieloitalia @Gabriel05470893 Ma magari lo ha detto per evitare di essere bollato come novax. Ci stava il paladino che era pronto a sbavare.	3		
Thu Aug 26 10:49:19 +0000 2021	"@andreabettini La realtà è:
25/08/20216519 casi, 48 decessi (vaccinati: circa 60% della popolazione)
25/08/2020934 casi5.7 decessi (vaccinati: 0% della popolazione).
Medie a 7gg.
Quello che faremo, modellerà la realtà che sarà."	3		
Mon Mar 15 14:55:24 +0000 2021	A dichiarato che il vaccino AstraZeneca e efficace già dalla prima dose , allora tutti quelli vaccinati con AstraZeneca potete tornare alla normalità . https://t.co/Yp8Q9G8A4F	5		
Mon Jun 14 12:04:55 +0000 2021	Brescia, morto di trombosi dopo il vaccino, indagine per omicidio colposo https://t.co/cRxciGZsJ3	3		
Sat Feb 20 21:13:40 +0000 2021	@riotta @GiuseppeConteIT @beppe_grillo Il contatore dei vaccini funziona ancora o si é rotto? Non ci aggiorni?	4		
Wed Feb 17 12:23:44 +0000 2021	Mentre ripetete, gentilmente indossate la mascherina...	6		
Sun Aug 29 08:39:20 +0000 2021	@Mishimajakowskj @andreadortenzio Non solo gli USA. Avevo visto un articolo sulla logistica dei vaccini. L'mRNA prodotto in USA, i lipidi per contenerlo mi pare in EU, l'infialamento da un'altra parte ancora...	5		
Sat Feb 20 11:24:52 +0000 2021	"Pensiero per chi si lamenta della cessione di vaccini agli ""stati poveri"": in un pianeta globalizzato la strategia di vaccinazione deve essere strategica. La circolazione di persone è continua e inarrestabile. L'immunizzazione deve essere globale. Il buon cuore non c'entra nulla."	1		
Tue Jul 27 18:33:36 +0000 2021	@Agenzia_Ansa Quelli del si era vaccinato e dove son già arrivati? https://t.co/dDopQ0pBqR	1		
Sun Mar 14 14:01:49 +0000 2021	Vaccini Covid, morte sospetta di un docente: il Piemonte sospende AstraZeneca #calabrianotizie #newscalabria https://t.co/iRDbTKoOtQ	3		
Tue Apr 13 12:35:06 +0000 2021	@discordoconme Lascia perdere, Dario. Siamo entrati nel giro dei bandierini, no euro, no vax, tutti rigorosamente con account fittizi. L'unica via è il blocco.	1		
Fri Feb 26 09:10:42 +0000 2021	L' #Europa si è dimostrata un fallimento anche per  l' approvvigionamento del #vaccino   #CoffeeBreakLa7	4		
Fri Feb 26 12:45:43 +0000 2021	"Vaccini, von der Leyen: 'Almeno 3 mesi per il passaporto Ue' 

""Vogliamo un passaporto verde a livello Ue col quale si possa viaggiare liberamente, per affari e per andare in vacanza, oltre a godere finalmente di eventi culturali, e altro""

https://t.co/oMTyEPGEuz"	1		
Wed Jul 28 08:41:51 +0000 2021	@b_elide @AlbertoLetizia2 Ironico come molti no-vax si lamentino dell’esatto contrario, ovvero che i giornalisti non li intervistano abbastanza e che li ignorano perché “SoNo GiOrNaLi Di ReGiMe”.	1		
Thu May 06 10:57:06 +0000 2021	VACCINI: DA LUNEDÌ LE PRENOTAZIONI DEI CINQUANTENNI. 85MILA DOSI AL GIORNO – Ballabio News – Quotidiano online di Ballabio, Morterone e Piani dei Resinelli https://t.co/c8I7DB2pOw	4		
Thu May 27 08:09:54 +0000 2021	Angela da Mondello si è vaccinata! Così finiscono i miti!	4		
Fri Jun 04 11:00:41 +0000 2021	@RobertoAli20 @ImolaOggi Vero, ma hanno chiuso dentro le persone con il saldatore. Hanno fatto il tracciamento su ogni contagiato, altro che garante della privacy e sui vaccini vanno piano perché il loro fa schifo al cazzo e non vogliono fare figure di merda con l’occidente.	5		
Mon Jul 26 17:25:48 +0000 2021	@SionRomina Salvini non ha votato nessun vaccino	4		
Sun Aug 22 13:17:56 +0000 2021	"@ValterTarditi @Apndp E tu saresti un medico cardiologo? Un medico di che? Un medico di stoc@zzo. Lo hai studiato questo professore de sta minchia?
https://t.co/gYlUWW4i3T"	6		
Tue Mar 23 13:24:49 +0000 2021	Ma cosa stra cazzo stai dicendo dc	6		
Tue Jul 13 16:31:42 +0000 2021	Hanno fatto questo video perché la Nazionale italiana ha vinto e la campagna di vaccinazione sta andando male.https://t.co/DPQJlsqzK4	3		
Fri Jul 09 06:30:59 +0000 2021	Oh sentite io mi sono truccata figa, magari rimorchio qualche militare al vaccino	1		
Mon Mar 15 12:33:49 +0000 2021	@Pontifex_it Vaccino per i preti	5		
Mon Mar 29 10:20:49 +0000 2021	"@valy_s 7/1.000 + 1/10.000.000 = 7,0001/1.000 = 0,70001/100.

Cioè, se, e sottolineo SE, fosse vero che i vaccini provocano 1 morto ogni 10 milioni di vaccinati (sono +o- questi sospetti, giusto?), la tua probabilità di morire aumenterebbe dello 0,00001%. Più facile che trombi Brad Pitt."	1		
Fri Jul 02 21:33:51 +0000 2021	@EL10juve @robertorodi76 @ZZiliani Li avrà fatti i vaccini ? Pare ci siano parecchi effetti indesiderati , speriamo bene	2		
Tue Mar 30 15:09:14 +0000 2021	Imprenditore della provincia di #Perugia si sarebbe vaccinato fingendosi un dipendente scolastico, ma è stato scoperto e deferito alla Procura della Repubblica insieme alla moglie, accusata di essere stata sua complice.	4		
Mon Mar 15 19:22:06 +0000 2021	🤣🤣🤣sintesi perfetta	6		
Sun Jul 25 17:06:49 +0000 2021	@paulolden1 @spicciar Ma come? Hanno vaccinato durante le epidemie di vaiolo? Non hanno atteso che venisse a tutti prima di cominciare a vaccinare? 🤣🤣🤣	1		
Tue Aug 31 13:17:53 +0000 2021	@LoloKL7 @Libero_official si ho visto, questo si contagia all'hotspot di taranto dove notoriamente sono tutti vaccinati, ma muore lui perchè quelli senza documenti non li contagia il covid	3		
Wed Mar 10 14:58:19 +0000 2021	leuropa che ama	6		
Fri Apr 02 12:47:47 +0000 2021	Ravenna, focolaio nella casa di riposo. Il coordinatore della rsa: «Il 42% dei nostri operatori ha rifiutato il #vaccino. Non ci saranno spostamenti o demansionamenti: questo personale è necessario» @corrierebologna	4		
Wed Jul 28 09:20:49 +0000 2021	Brutti ignoranti buzzurri, la cura è una sola(o sóla) il vaccino, anche se non funziona.	3		
Wed May 26 07:38:46 +0000 2021	"Dopo la votazione di ieri si è avviata la strada verso il nuovo processo di Norimberga
Nessun può obbligare a vaccinarsi con vaccini ancora in fase condizionata c'è scritto chiaramente nella sentenza e costituisce un reato gravissimo
#norimberga2"	3		
Wed Jul 21 07:25:15 +0000 2021	@gr_grim 1. per alcune categorie di lavoratori il vaccino (antitetanico) è già obbligatorio. 2. il datore di lavoro è responsabile della salute dei lavoratori e rischia di andare sotto processo se qualche lavoratore si prende il #Covid sul luogo di lavoro. continua	1		
Tue Jul 20 21:13:10 +0000 2021	"Manca il socio di maggioranza di questa vomitevole farsa.
Soros..."	6		
Thu May 06 12:52:28 +0000 2021	@vale_pallina @TgLa7 I vaccini non ti impediscono di contrarre il virus, impediscono teoricamente di avere effetti avversi ad esso.	4		
Sat Mar 13 09:08:28 +0000 2021	"Il discorso non è ""chi non chiude è bravo"", perché se c'è necessità si chiude. Il discorso dovrebbe essere ""se decido di chiudere devo avere un piano a lungo termine (vaccini, riorganizzazione servizi, ristori..) altrimenti si sta solo prendendo tempo"	1		
Sat Jun 05 10:57:00 +0000 2021	Sagra della patata sto arrivando porcodue	6		
Fri Apr 09 06:51:59 +0000 2021	@GiovanniTwit1 @PoliticaPerJedi Ho scritto *dallo* non *allo*. Non mi interessa come si sia vaccinato Draghi.	4		
Tue Jul 06 18:02:43 +0000 2021	Perché degradarsi in questo modo?	6		
Wed Aug 25 20:49:44 +0000 2021	@Antonuzzo2 @monica_vanpelt A breve sarete tutti sistemati con il vaccino obbligatorio.	1		
Fri Apr 02 17:05:54 +0000 2021	Tieni il tempo #vaccini https://t.co/AuZRebT6Vc	5		
Sat Mar 27 13:56:36 +0000 2021	@franz6200 @GuisaTania Quindi perché sospendere chi nn lo fa se poi anche chi è vaccinato può contrarre il virus e lo trasmette? Tanto vale vaccinare gli ospiti così in caso di infezione restano asintomatici ed evitiamo lutti inutili.	2		
Sat Jul 24 07:43:51 +0000 2021	Questo non si ferma. Vaccini: De Luca, se necessario rinvieremo inizio scuola - Campania - https://t.co/VqIA5LvmTB https://t.co/M87Fho1m0m	4		
Sun Jul 25 00:15:09 +0000 2021	Vaccino, contagi crollati e zero morti tra gli under 60: ridotto anche il numer... https://t.co/ZvNbdxSZwf https://t.co/hAj2VjitkF	1		
Fri May 21 07:27:19 +0000 2021	@PiemonteInforma prenotato il 17 Maggio e vaccino il 20 Giugno e fuori dal comune nonostante abbiano aperto un centro vaccinale prima della prenotazione...	1		
Sat Mar 06 15:27:17 +0000 2021	"I 2 decessi registrati oggi si riferiscono a

• 2 donne di 80 e 83 anni

Erano residenti a Scandiano e Vetto d'Enza

💉Ieri sono state vaccinate 1.141 persone, oggi ne erano programmate 750"	4		
Thu Jun 17 07:31:22 +0000 2021	Per la nazionale di calcio, suonano la trombetta e si imbestialiscono se non vince. Per la loro vita e quella dei loro figli massacrata da vaccini sperimentali e mascherine, no. La punizione è più che meritata.	3		
Wed Sep 01 11:36:29 +0000 2021	"@cri_lavit @EmpfindsamerS Infatti sono terapie sperimentali (chiamate vaccini) non obbligatorie (ma se non ci si sottopone alle quali si è molestati dallo Stato fino a non aver vita degna) che permettono il
contagio (e forse la moltiplicazione di varianti), però chiamano “immunizzati” chi vi si sottopone!"	3		
Tue Feb 16 10:57:26 +0000 2021	@glo73409828 @matteosalvinimi Perché in Europa non si possono acquistare vaccini al di fuori dei loro accordi. Il problema è che sono troppi pochi quelli che arrivano da quegli accordi	4		
Tue May 11 13:24:27 +0000 2021	"@BiRaskolnikov @Stavrogina_ Casa di riposo di mia madre: il primo piano è in quarantena perchè un OSS non si è vaccinato e ha contratto il Covid.
Mia cugina, che opera nel settore, mi ha detto che circa il 40% dei sanitari non è vaccinato.."	1		
Sun Sep 05 18:04:18 +0000 2021	"In effetti da quando ho fatto il #vaccino anti #Covid vado due volte al giorno al bagno e tutto senza che mi venga chiesto il #greenpass!!

#Nonégiusto 😜"	5		
Mon Apr 05 22:14:04 +0000 2021	Vaccini a Pasquetta quasi 148 mila vaccinazioni. Il 20% delle dosi ancora nei frigoriferi delle Regioni - #Vaccini #Pasquetta #quasi https://t.co/QaBXCM0JyO https://t.co/uOxpNQi1t5	4		
Sun Jul 11 07:03:49 +0000 2021	Se come leggo non si è capita ancora la differenza tra contagi e ospedalizzazioni, e già si parla di nuove restrizioni, allora applicate la linea Burioni	6		
Tue Aug 31 13:41:56 +0000 2021	@mgmaglie Tanto pure se tutti i fedelissimi del Cav. si schierano ciecamente a favore dei vaccini non ci riescono a fare eleggere Berlusconi Presidente della Repubblica. Si illudono mentre vendono l'ultima fetta di culo di chi lo aveva votato	4		
Tue Jul 27 11:24:40 +0000 2021	Il gran record della #Campania https://t.co/LwscZQWqT2	6		
Wed Jul 21 20:56:31 +0000 2021	Come mai non veniamo obbligati ???⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️	6		
Sun Jul 25 15:21:04 +0000 2021	"E difficile far capire loro quello che succede, solo con dei ricoverati novax pubblicare le loro foto. E forse capiranno anche sono manovrare da qualcuno di certo. 
E BRAVI 'NO-PASS': URLANO CHE VOGLIONO LA LIBERTÀ E CI FANNO RISCHIARE NUOVE CHIUSURE https://t.co/EiCeYAYorc"	1		
Sun Jul 25 18:53:58 +0000 2021	"@Simone78637266 @borghi_claudio Prima, ogni morto, anche 100enne, oddio, morto per covid!! Adesso, vaccinato che muore di covid, eeeh...ma cosa vuoi che sia, era vecchio, aveva patologie pregresse! 
Mammamia che ipocrisia!!"	3		
Mon Mar 15 16:34:54 +0000 2021	@macche2palle @guyfawkes2_0 La Germania ordina e il mondo obbedisce...e non sto giustificando questa vaccinazione che non è altro che una randomizzazione forzata...ma dobbiamo smetterla di essere allocchi in ogni contesto!	3		
Wed Apr 07 17:54:59 +0000 2021	"Secondo i dati ufficiali, negli ultimi tre mesi sono morte più persone a causa dei vaccini che nell'ultimo decennio
Alvaro Colombres Garmendia | TheBL 03/31/21, 13:54 https://t.co/umiGeQOXnK"	3		
Sat Jul 24 21:06:28 +0000 2021	"BASTA DITTATURA❗️, [24 Lug 2021 alle 21:52]
Covid, Codacons 
chiede oggi ufficialmente la radiazione dall'albo per Roberto Burioni, che in un post ha definito ‘sorci’ coloro che non si sottopongono al vaccino augurando agli stessi gli ‘arresti domiciliari  https://t.co/rue6Ma8P6z https://t.co/q7utayzONd"	3		
Thu Feb 04 09:38:01 +0000 2021	2 vaccini, Gb sperimenta immunizzazione	4		
Thu May 06 05:49:34 +0000 2021	"@MajorPoonia @narendramodi Vaccine to de do. 
18+ to kr dia.. vaccine kahan hai?"	6		
Wed Jun 09 11:17:04 +0000 2021	"#covid19 #coronavirus
Dati in #Toscana #9giugno
▪️ 127 nuovi casi
▪️ 15.898 tamponi eseguiti
▪️ 341 ricoverati (-33 da ieri)
▪️ 80 in terapia intensiva (-4 da ieri)
▪️ 9 decessi (6.784 totali)
▪️ 230.765 guarigioni (+425 da ieri)
▪️ 2.390.805 vaccinazioni
https://t.co/NlFFEL4ySU https://t.co/4pbtt6jcRv"	4		
Mon May 31 18:27:35 +0000 2021	mi hanno convocata per il vaccino e so felice	1		
Mon Jul 26 22:02:44 +0000 2021	"@etventadv Sicuramente l'obiettivo è questo, ma dobbiamo ancora capire come faranno a passare dal vaccino al credit score. sicuramente il vaccino è 1 tassello per elevarsi nella classifica. ma manca ancora qualcosa, ci vuole qualcosa che ""cracki"" il sistema inconscio italiano"	3		
Mon Mar 15 22:52:45 +0000 2021	"Su circa 10,7 milioni di prime dosi del vaccino #Pfizer 9,7 milioni di dosi del vaccino #AstraZenaca e circa 0,8 milioni di seconde dosi di vaccino Pfizer.
Quindi, i dati di tali effetti collaterali di AstraZeneca non si discostano molto da quelli di Pfizer."	4		
Sun Apr 04 09:32:38 +0000 2021	"https://t.co/oZ0iJbCYt4 Ministero della Salute, Rezza: ""Immunità di gregge quando avremo vaccinato il 67% della popolazione"""	4		
Tue May 04 09:35:36 +0000 2021	@camillafalchi poi: nessuno di quei paesi è comparabile al nostro? ho provato ad aggiungerne altri, siamo quelli messi peggio. un problema di gestione deve esserci, considerando ad esempio che un paese come israele nemmeno è produttore di vaccini	4		
Thu Mar 18 17:28:51 +0000 2021	Via libera dell’Ema, il vaccino AstraZeneca è sicuro ed efficace https://t.co/c1Ed5g6Xys	1		
Mon Mar 15 07:13:45 +0000 2021	Un giorno qualcuno disse: Nessuno si salva da solo. Quindi, se qualcuno che è in procinto di farsi il vaccino #AstraZeneka avesse intenzione di rifiutarsi, mi contatti pure, sarei ben lieto di prendere io il suo posto #vaccini	1		
Mon Apr 19 20:58:37 +0000 2021	@bois_m @flayawa Purtroppo è vero, gli italiani in generale sono vaccino scettici, e per questi che non hanno seguito il classico iter ancora di più	1		
